"src_node","dst_node","src_space_id","dst_space_id"
"11","1","1","1"
"11","1","2","1"
"23","1","3","1"
"23","1","1","1"
"101","1","1","1"
"101","1","4","1"
"102","1","1","1"
"83","1","4","1"
"83","1","1","1"
"7","4","1","1"
"7","4","2","1"
"6","4","1","1"
"6","4","2","1"
"9","4","1","1"
"9","4","2","1"
"8","4","1","1"
"8","4","2","1"
"10","4","1","1"
"10","4","2","1"
"5","4","1","1"
"5","4","2","1"
"11","4","1","1"
"11","4","2","1"
"12","4","1","1"
"12","4","2","1"
"12","4","3","1"
"13","4","1","1"
"13","4","2","1"
"15","4","1","1"
"15","4","2","1"
"25","4","3","1"
"25","4","1","1"
"26","4","3","1"
"26","4","1","1"
"47","4","1","1"
"32","4","1","1"
"32","4","3","1"
"50","4","1","1"
"50","4","3","1"
"83","4","4","1"
"83","4","1","1"
"23","4","3","1"
"23","4","1","1"
"48","4","1","1"
"48","4","3","1"
"102","4","1","1"
"78","4","4","1"
"78","4","1","1"
"78","4","6","1"
"101","4","1","1"
"101","4","4","1"
"113","4","1","1"
"113","4","4","1"
"89","4","4","1"
"89","4","1","1"
"54","4","1","1"
"54","4","3","1"
"111","4","1","1"
"131","4","4","1"
"131","4","1","1"
"131","4","5","1"
"137","4","4","1"
"137","4","1","1"
"107","4","1","1"
"107","4","3","1"
"129","4","3","1"
"129","4","1","1"
"42","4","3","1"
"42","4","1","1"
"45","4","1","1"
"45","4","3","1"
"64","4","3","1"
"64","4","1","1"
"11","1","1","2"
"11","1","2","2"
"23","1","3","2"
"23","1","1","2"
"101","1","1","2"
"101","1","4","2"
"102","1","1","2"
"83","1","4","2"
"83","1","1","2"
"7","4","1","2"
"7","4","2","2"
"6","4","1","2"
"6","4","2","2"
"9","4","1","2"
"9","4","2","2"
"8","4","1","2"
"8","4","2","2"
"10","4","1","2"
"10","4","2","2"
"5","4","1","2"
"5","4","2","2"
"11","4","1","2"
"11","4","2","2"
"12","4","1","2"
"12","4","2","2"
"12","4","3","2"
"13","4","1","2"
"13","4","2","2"
"15","4","1","2"
"15","4","2","2"
"25","4","3","2"
"25","4","1","2"
"26","4","3","2"
"26","4","1","2"
"47","4","1","2"
"32","4","1","2"
"32","4","3","2"
"50","4","1","2"
"50","4","3","2"
"83","4","4","2"
"83","4","1","2"
"23","4","3","2"
"23","4","1","2"
"48","4","1","2"
"48","4","3","2"
"102","4","1","2"
"78","4","4","2"
"78","4","1","2"
"78","4","6","2"
"101","4","1","2"
"101","4","4","2"
"113","4","1","2"
"113","4","4","2"
"89","4","4","2"
"89","4","1","2"
"54","4","1","2"
"54","4","3","2"
"111","4","1","2"
"131","4","4","2"
"131","4","1","2"
"131","4","5","2"
"137","4","4","2"
"137","4","1","2"
"107","4","1","2"
"107","4","3","2"
"129","4","3","2"
"129","4","1","2"
"42","4","3","2"
"42","4","1","2"
"45","4","1","2"
"45","4","3","2"
"64","4","3","2"
"64","4","1","2"
"7","5","1","1"
"7","5","2","1"
"6","5","1","1"
"6","5","2","1"
"11","5","1","1"
"11","5","2","1"
"10","5","1","1"
"10","5","2","1"
"4","5","1","1"
"4","5","2","1"
"4","5","3","1"
"4","5","4","1"
"4","5","5","1"
"4","5","6","1"
"4","5","7","1"
"12","5","1","1"
"12","5","2","1"
"12","5","3","1"
"13","5","1","1"
"13","5","2","1"
"15","5","1","1"
"15","5","2","1"
"83","5","4","1"
"83","5","1","1"
"101","5","1","1"
"101","5","4","1"
"81","5","4","1"
"81","5","1","1"
"116","5","1","1"
"116","5","2","1"
"7","5","1","2"
"7","5","2","2"
"6","5","1","2"
"6","5","2","2"
"11","5","1","2"
"11","5","2","2"
"10","5","1","2"
"10","5","2","2"
"4","5","1","2"
"4","5","2","2"
"4","5","3","2"
"4","5","4","2"
"4","5","5","2"
"4","5","6","2"
"4","5","7","2"
"12","5","1","2"
"12","5","2","2"
"12","5","3","2"
"13","5","1","2"
"13","5","2","2"
"15","5","1","2"
"15","5","2","2"
"83","5","4","2"
"83","5","1","2"
"101","5","1","2"
"101","5","4","2"
"81","5","4","2"
"81","5","1","2"
"116","5","1","2"
"116","5","2","2"
"7","6","1","1"
"7","6","2","1"
"10","6","1","1"
"10","6","2","1"
"4","6","1","1"
"4","6","2","1"
"4","6","3","1"
"4","6","4","1"
"4","6","5","1"
"4","6","6","1"
"4","6","7","1"
"12","6","1","1"
"12","6","2","1"
"12","6","3","1"
"11","6","1","1"
"11","6","2","1"
"5","6","1","1"
"5","6","2","1"
"101","6","1","1"
"101","6","4","1"
"11","7","1","1"
"11","7","2","1"
"4","7","1","1"
"4","7","2","1"
"4","7","3","1"
"4","7","4","1"
"4","7","5","1"
"4","7","6","1"
"4","7","7","1"
"9","7","1","1"
"9","7","2","1"
"8","7","1","1"
"8","7","2","1"
"6","7","1","1"
"6","7","2","1"
"10","7","1","1"
"10","7","2","1"
"5","7","1","1"
"5","7","2","1"
"12","7","1","1"
"12","7","2","1"
"12","7","3","1"
"101","7","1","1"
"101","7","4","1"
"116","7","1","1"
"116","7","2","1"
"7","8","1","1"
"7","8","2","1"
"10","8","1","1"
"10","8","2","1"
"4","8","1","1"
"4","8","2","1"
"4","8","3","1"
"4","8","4","1"
"4","8","5","1"
"4","8","6","1"
"4","8","7","1"
"12","8","1","1"
"12","8","2","1"
"12","8","3","1"
"11","8","1","1"
"11","8","2","1"
"101","8","1","1"
"101","8","4","1"
"11","7","1","2"
"11","7","2","2"
"4","7","1","2"
"4","7","2","2"
"4","7","3","2"
"4","7","4","2"
"4","7","5","2"
"4","7","6","2"
"4","7","7","2"
"9","7","1","2"
"9","7","2","2"
"8","7","1","2"
"8","7","2","2"
"6","7","1","2"
"6","7","2","2"
"10","7","1","2"
"10","7","2","2"
"5","7","1","2"
"5","7","2","2"
"12","7","1","2"
"12","7","2","2"
"12","7","3","2"
"101","7","1","2"
"101","7","4","2"
"116","7","1","2"
"116","7","2","2"
"7","8","1","2"
"7","8","2","2"
"10","8","1","2"
"10","8","2","2"
"4","8","1","2"
"4","8","2","2"
"4","8","3","2"
"4","8","4","2"
"4","8","5","2"
"4","8","6","2"
"4","8","7","2"
"12","8","1","2"
"12","8","2","2"
"12","8","3","2"
"11","8","1","2"
"11","8","2","2"
"101","8","1","2"
"101","8","4","2"
"7","9","1","1"
"7","9","2","1"
"10","9","1","1"
"10","9","2","1"
"4","9","1","1"
"4","9","2","1"
"4","9","3","1"
"4","9","4","1"
"4","9","5","1"
"4","9","6","1"
"4","9","7","1"
"12","9","1","1"
"12","9","2","1"
"12","9","3","1"
"11","9","1","1"
"11","9","2","1"
"101","9","1","1"
"101","9","4","1"
"7","10","1","1"
"7","10","2","1"
"11","10","1","1"
"11","10","2","1"
"6","10","1","1"
"6","10","2","1"
"5","10","1","1"
"5","10","2","1"
"4","10","1","1"
"4","10","2","1"
"4","10","3","1"
"4","10","4","1"
"4","10","5","1"
"4","10","6","1"
"4","10","7","1"
"12","10","1","1"
"12","10","2","1"
"12","10","3","1"
"8","10","1","1"
"8","10","2","1"
"13","10","1","1"
"13","10","2","1"
"83","10","4","1"
"83","10","1","1"
"102","10","1","1"
"95","10","4","1"
"95","10","1","1"
"101","10","1","1"
"101","10","4","1"
"7","9","1","2"
"7","9","2","2"
"10","9","1","2"
"10","9","2","2"
"4","9","1","2"
"4","9","2","2"
"4","9","3","2"
"4","9","4","2"
"4","9","5","2"
"4","9","6","2"
"4","9","7","2"
"12","9","1","2"
"12","9","2","2"
"12","9","3","2"
"11","9","1","2"
"11","9","2","2"
"101","9","1","2"
"101","9","4","2"
"7","6","1","2"
"7","6","2","2"
"10","6","1","2"
"10","6","2","2"
"4","6","1","2"
"4","6","2","2"
"4","6","3","2"
"4","6","4","2"
"4","6","5","2"
"4","6","6","2"
"4","6","7","2"
"12","6","1","2"
"12","6","2","2"
"12","6","3","2"
"11","6","1","2"
"11","6","2","2"
"5","6","1","2"
"5","6","2","2"
"101","6","1","2"
"101","6","4","2"
"7","10","1","2"
"7","10","2","2"
"11","10","1","2"
"11","10","2","2"
"6","10","1","2"
"6","10","2","2"
"5","10","1","2"
"5","10","2","2"
"4","10","1","2"
"4","10","2","2"
"4","10","3","2"
"4","10","4","2"
"4","10","5","2"
"4","10","6","2"
"4","10","7","2"
"12","10","1","2"
"12","10","2","2"
"12","10","3","2"
"8","10","1","2"
"8","10","2","2"
"13","10","1","2"
"13","10","2","2"
"83","10","4","2"
"83","10","1","2"
"102","10","1","2"
"95","10","4","2"
"95","10","1","2"
"101","10","1","2"
"101","10","4","2"
"7","11","1","1"
"7","11","2","1"
"10","11","1","1"
"10","11","2","1"
"5","11","1","1"
"5","11","2","1"
"12","11","1","1"
"12","11","2","1"
"12","11","3","1"
"4","11","1","1"
"4","11","2","1"
"4","11","3","1"
"4","11","4","1"
"4","11","5","1"
"4","11","6","1"
"4","11","7","1"
"8","11","1","1"
"8","11","2","1"
"6","11","1","1"
"6","11","2","1"
"101","11","1","1"
"101","11","4","1"
"8","12","1","1"
"8","12","2","1"
"11","12","1","1"
"11","12","2","1"
"10","12","1","1"
"10","12","2","1"
"5","12","1","1"
"5","12","2","1"
"4","12","1","1"
"4","12","2","1"
"4","12","3","1"
"4","12","4","1"
"4","12","5","1"
"4","12","6","1"
"4","12","7","1"
"6","12","1","1"
"6","12","2","1"
"7","12","1","1"
"7","12","2","1"
"83","12","4","1"
"83","12","1","1"
"101","12","1","1"
"101","12","4","1"
"54","12","1","1"
"54","12","3","1"
"32","12","1","1"
"32","12","3","1"
"139","12","3","1"
"139","12","1","1"
"20","12","3","1"
"20","12","1","1"
"42","12","3","1"
"42","12","1","1"
"8","12","1","2"
"8","12","2","2"
"11","12","1","2"
"11","12","2","2"
"10","12","1","2"
"10","12","2","2"
"5","12","1","2"
"5","12","2","2"
"4","12","1","2"
"4","12","2","2"
"4","12","3","2"
"4","12","4","2"
"4","12","5","2"
"4","12","6","2"
"4","12","7","2"
"6","12","1","2"
"6","12","2","2"
"7","12","1","2"
"7","12","2","2"
"83","12","4","2"
"83","12","1","2"
"101","12","1","2"
"101","12","4","2"
"54","12","1","2"
"54","12","3","2"
"32","12","1","2"
"32","12","3","2"
"139","12","3","2"
"139","12","1","2"
"20","12","3","2"
"20","12","1","2"
"42","12","3","2"
"42","12","1","2"
"7","11","1","2"
"7","11","2","2"
"10","11","1","2"
"10","11","2","2"
"5","11","1","2"
"5","11","2","2"
"12","11","1","2"
"12","11","2","2"
"12","11","3","2"
"4","11","1","2"
"4","11","2","2"
"4","11","3","2"
"4","11","4","2"
"4","11","5","2"
"4","11","6","2"
"4","11","7","2"
"8","11","1","2"
"8","11","2","2"
"6","11","1","2"
"6","11","2","2"
"101","11","1","2"
"101","11","4","2"
"5","13","1","1"
"5","13","2","1"
"10","13","1","1"
"10","13","2","1"
"4","13","1","1"
"4","13","2","1"
"4","13","3","1"
"4","13","4","1"
"4","13","5","1"
"4","13","6","1"
"4","13","7","1"
"101","13","1","1"
"101","13","4","1"
"5","13","1","2"
"5","13","2","2"
"10","13","1","2"
"10","13","2","2"
"4","13","1","2"
"4","13","2","2"
"4","13","3","2"
"4","13","4","2"
"4","13","5","2"
"4","13","6","2"
"4","13","7","2"
"101","13","1","2"
"101","13","4","2"
"93","14","1","1"
"93","14","4","1"
"101","14","1","1"
"101","14","4","1"
"93","14","1","2"
"93","14","4","2"
"101","14","1","2"
"101","14","4","2"
"5","15","1","1"
"5","15","2","1"
"4","15","1","1"
"4","15","2","1"
"4","15","3","1"
"4","15","4","1"
"4","15","5","1"
"4","15","6","1"
"4","15","7","1"
"16","15","1","1"
"16","15","2","1"
"83","15","4","1"
"83","15","1","1"
"102","15","1","1"
"101","15","1","1"
"101","15","4","1"
"81","15","4","1"
"81","15","1","1"
"5","15","1","2"
"5","15","2","2"
"4","15","1","2"
"4","15","2","2"
"4","15","3","2"
"4","15","4","2"
"4","15","5","2"
"4","15","6","2"
"4","15","7","2"
"16","15","1","2"
"16","15","2","2"
"83","15","4","2"
"83","15","1","2"
"102","15","1","2"
"101","15","1","2"
"101","15","4","2"
"81","15","4","2"
"81","15","1","2"
"15","16","1","1"
"15","16","2","1"
"101","16","1","1"
"101","16","4","1"
"81","16","4","1"
"81","16","1","1"
"15","16","1","2"
"15","16","2","2"
"101","16","1","2"
"101","16","4","2"
"81","16","4","2"
"81","16","1","2"
"7","4","1","3"
"7","4","2","3"
"6","4","1","3"
"6","4","2","3"
"9","4","1","3"
"9","4","2","3"
"8","4","1","3"
"8","4","2","3"
"10","4","1","3"
"10","4","2","3"
"5","4","1","3"
"5","4","2","3"
"11","4","1","3"
"11","4","2","3"
"12","4","1","3"
"12","4","2","3"
"12","4","3","3"
"13","4","1","3"
"13","4","2","3"
"15","4","1","3"
"15","4","2","3"
"25","4","3","3"
"25","4","1","3"
"26","4","3","3"
"26","4","1","3"
"47","4","1","3"
"32","4","1","3"
"32","4","3","3"
"50","4","1","3"
"50","4","3","3"
"83","4","4","3"
"83","4","1","3"
"23","4","3","3"
"23","4","1","3"
"48","4","1","3"
"48","4","3","3"
"102","4","1","3"
"78","4","4","3"
"78","4","1","3"
"78","4","6","3"
"101","4","1","3"
"101","4","4","3"
"113","4","1","3"
"113","4","4","3"
"89","4","4","3"
"89","4","1","3"
"54","4","1","3"
"54","4","3","3"
"111","4","1","3"
"131","4","4","3"
"131","4","1","3"
"131","4","5","3"
"137","4","4","3"
"137","4","1","3"
"107","4","1","3"
"107","4","3","3"
"129","4","3","3"
"129","4","1","3"
"42","4","3","3"
"42","4","1","3"
"45","4","1","3"
"45","4","3","3"
"64","4","3","3"
"64","4","1","3"
"8","12","1","3"
"8","12","2","3"
"11","12","1","3"
"11","12","2","3"
"10","12","1","3"
"10","12","2","3"
"5","12","1","3"
"5","12","2","3"
"4","12","1","3"
"4","12","2","3"
"4","12","3","3"
"4","12","4","3"
"4","12","5","3"
"4","12","6","3"
"4","12","7","3"
"6","12","1","3"
"6","12","2","3"
"7","12","1","3"
"7","12","2","3"
"83","12","4","3"
"83","12","1","3"
"101","12","1","3"
"101","12","4","3"
"54","12","1","3"
"54","12","3","3"
"32","12","1","3"
"32","12","3","3"
"139","12","3","3"
"139","12","1","3"
"20","12","3","3"
"20","12","1","3"
"42","12","3","3"
"42","12","1","3"
"45","17","1","3"
"45","17","3","3"
"50","17","1","3"
"50","17","3","3"
"101","17","1","3"
"101","17","4","3"
"45","17","1","1"
"45","17","3","1"
"50","17","1","1"
"50","17","3","1"
"101","17","1","1"
"101","17","4","1"
"23","18","3","3"
"23","18","1","3"
"101","18","1","3"
"101","18","4","3"
"23","18","3","1"
"23","18","1","1"
"101","18","1","1"
"101","18","4","1"
"101","19","1","3"
"101","19","4","3"
"54","19","1","3"
"54","19","3","3"
"101","19","1","1"
"101","19","4","1"
"54","19","1","1"
"54","19","3","1"
"26","20","3","3"
"26","20","1","3"
"101","20","1","3"
"101","20","4","3"
"12","20","1","3"
"12","20","2","3"
"12","20","3","3"
"26","20","3","1"
"26","20","1","1"
"101","20","1","1"
"101","20","4","1"
"12","20","1","1"
"12","20","2","1"
"12","20","3","1"
"26","21","3","3"
"26","21","1","3"
"25","21","3","3"
"25","21","1","3"
"45","21","1","3"
"45","21","3","3"
"101","21","1","3"
"101","21","4","3"
"54","21","1","3"
"54","21","3","3"
"26","21","3","1"
"26","21","1","1"
"25","21","3","1"
"25","21","1","1"
"45","21","1","1"
"45","21","3","1"
"101","21","1","1"
"101","21","4","1"
"54","21","1","1"
"54","21","3","1"
"23","22","3","3"
"23","22","1","3"
"50","22","1","3"
"50","22","3","3"
"101","22","1","3"
"101","22","4","3"
"23","22","3","1"
"23","22","1","1"
"50","22","1","1"
"50","22","3","1"
"101","22","1","1"
"101","22","4","1"
"26","23","3","3"
"26","23","1","3"
"22","23","3","3"
"22","23","1","3"
"50","23","1","3"
"50","23","3","3"
"106","23","1","3"
"58","23","1","3"
"58","23","3","3"
"4","23","1","3"
"4","23","2","3"
"4","23","3","3"
"4","23","4","3"
"4","23","5","3"
"4","23","6","3"
"4","23","7","3"
"101","23","1","3"
"101","23","4","3"
"26","23","3","1"
"26","23","1","1"
"22","23","3","1"
"22","23","1","1"
"50","23","1","1"
"50","23","3","1"
"106","23","1","1"
"58","23","1","1"
"58","23","3","1"
"4","23","1","1"
"4","23","2","1"
"4","23","3","1"
"4","23","4","1"
"4","23","5","1"
"4","23","6","1"
"4","23","7","1"
"101","23","1","1"
"101","23","4","1"
"101","24","1","3"
"101","24","4","3"
"89","24","4","3"
"89","24","1","3"
"54","24","1","3"
"54","24","3","3"
"101","24","1","1"
"101","24","4","1"
"89","24","4","1"
"89","24","1","1"
"54","24","1","1"
"54","24","3","1"
"23","25","3","3"
"23","25","1","3"
"26","25","3","3"
"26","25","1","3"
"30","25","3","3"
"30","25","1","3"
"4","25","1","3"
"4","25","2","3"
"4","25","3","3"
"4","25","4","3"
"4","25","5","3"
"4","25","6","3"
"4","25","7","3"
"101","25","1","3"
"101","25","4","3"
"54","25","1","3"
"54","25","3","3"
"23","25","3","1"
"23","25","1","1"
"26","25","3","1"
"26","25","1","1"
"30","25","3","1"
"30","25","1","1"
"4","25","1","1"
"4","25","2","1"
"4","25","3","1"
"4","25","4","1"
"4","25","5","1"
"4","25","6","1"
"4","25","7","1"
"101","25","1","1"
"101","25","4","1"
"54","25","1","1"
"54","25","3","1"
"25","26","3","3"
"25","26","1","3"
"23","26","3","3"
"23","26","1","3"
"30","26","3","3"
"30","26","1","3"
"27","26","1","3"
"27","26","3","3"
"20","26","3","3"
"20","26","1","3"
"4","26","1","3"
"4","26","2","3"
"4","26","3","3"
"4","26","4","3"
"4","26","5","3"
"4","26","6","3"
"4","26","7","3"
"36","26","1","3"
"50","26","1","3"
"50","26","3","3"
"61","26","3","3"
"61","26","1","3"
"54","26","1","3"
"54","26","3","3"
"37","26","1","3"
"37","26","3","3"
"101","26","1","3"
"101","26","4","3"
"83","26","4","3"
"83","26","1","3"
"134","26","1","3"
"134","26","3","3"
"29","26","3","3"
"29","26","1","3"
"53","26","1","3"
"53","26","3","3"
"25","26","3","1"
"25","26","1","1"
"23","26","3","1"
"23","26","1","1"
"30","26","3","1"
"30","26","1","1"
"27","26","1","1"
"27","26","3","1"
"20","26","3","1"
"20","26","1","1"
"4","26","1","1"
"4","26","2","1"
"4","26","3","1"
"4","26","4","1"
"4","26","5","1"
"4","26","6","1"
"4","26","7","1"
"36","26","1","1"
"50","26","1","1"
"50","26","3","1"
"61","26","3","1"
"61","26","1","1"
"54","26","1","1"
"54","26","3","1"
"37","26","1","1"
"37","26","3","1"
"101","26","1","1"
"101","26","4","1"
"83","26","4","1"
"83","26","1","1"
"134","26","1","1"
"134","26","3","1"
"29","26","3","1"
"29","26","1","1"
"53","26","1","1"
"53","26","3","1"
"26","27","3","1"
"26","27","1","1"
"101","27","1","1"
"101","27","4","1"
"45","28","1","3"
"45","28","3","3"
"50","28","1","3"
"50","28","3","3"
"101","28","1","3"
"101","28","4","3"
"45","28","1","1"
"45","28","3","1"
"50","28","1","1"
"50","28","3","1"
"101","28","1","1"
"101","28","4","1"
"26","29","3","3"
"26","29","1","3"
"31","29","1","3"
"45","29","1","3"
"45","29","3","3"
"53","29","1","3"
"53","29","3","3"
"50","29","1","3"
"50","29","3","3"
"54","29","1","3"
"54","29","3","3"
"101","29","1","3"
"101","29","4","3"
"32","29","1","3"
"32","29","3","3"
"42","29","3","3"
"42","29","1","3"
"33","29","3","3"
"33","29","1","3"
"26","29","3","1"
"26","29","1","1"
"31","29","1","1"
"45","29","1","1"
"45","29","3","1"
"53","29","1","1"
"53","29","3","1"
"50","29","1","1"
"50","29","3","1"
"54","29","1","1"
"54","29","3","1"
"101","29","1","1"
"101","29","4","1"
"32","29","1","1"
"32","29","3","1"
"42","29","3","1"
"42","29","1","1"
"33","29","3","1"
"33","29","1","1"
"25","30","3","3"
"25","30","1","3"
"26","30","3","3"
"26","30","1","3"
"53","30","1","3"
"53","30","3","3"
"50","30","1","3"
"50","30","3","3"
"101","30","1","3"
"101","30","4","3"
"25","30","3","1"
"25","30","1","1"
"26","30","3","1"
"26","30","1","1"
"53","30","1","1"
"53","30","3","1"
"50","30","1","1"
"50","30","3","1"
"101","30","1","1"
"101","30","4","1"
"45","31","1","1"
"45","31","3","1"
"50","31","1","1"
"50","31","3","1"
"33","31","3","1"
"33","31","1","1"
"101","31","1","1"
"101","31","4","1"
"29","31","3","1"
"29","31","1","1"
"4","32","1","1"
"4","32","2","1"
"4","32","3","1"
"4","32","4","1"
"4","32","5","1"
"4","32","6","1"
"4","32","7","1"
"54","32","1","1"
"54","32","3","1"
"101","32","1","1"
"101","32","4","1"
"12","32","1","1"
"12","32","2","1"
"12","32","3","1"
"29","32","3","1"
"29","32","1","1"
"31","33","1","3"
"45","33","1","3"
"45","33","3","3"
"50","33","1","3"
"50","33","3","3"
"54","33","1","3"
"54","33","3","3"
"61","33","3","3"
"61","33","1","3"
"101","33","1","3"
"101","33","4","3"
"107","33","1","3"
"107","33","3","3"
"29","33","3","3"
"29","33","1","3"
"31","33","1","1"
"45","33","1","1"
"45","33","3","1"
"50","33","1","1"
"50","33","3","1"
"54","33","1","1"
"54","33","3","1"
"61","33","3","1"
"61","33","1","1"
"101","33","1","1"
"101","33","4","1"
"107","33","1","1"
"107","33","3","1"
"29","33","3","1"
"29","33","1","1"
"101","34","1","3"
"101","34","4","3"
"101","35","1","1"
"101","35","4","1"
"54","35","1","1"
"54","35","3","1"
"101","34","1","1"
"101","34","4","1"
"26","36","3","1"
"26","36","1","1"
"50","36","1","1"
"50","36","3","1"
"101","36","1","1"
"101","36","4","1"
"26","37","3","1"
"26","37","1","1"
"54","37","1","1"
"54","37","3","1"
"101","37","1","1"
"101","37","4","1"
"101","35","1","3"
"101","35","4","3"
"54","35","1","3"
"54","35","3","3"
"101","38","1","1"
"101","38","4","1"
"83","38","4","1"
"83","38","1","1"
"50","39","1","1"
"50","39","3","1"
"101","39","1","1"
"101","39","4","1"
"50","40","1","1"
"50","40","3","1"
"106","40","1","1"
"101","40","1","1"
"101","40","4","1"
"107","40","1","1"
"107","40","3","1"
"26","27","3","3"
"26","27","1","3"
"101","27","1","3"
"101","27","4","3"
"101","41","1","3"
"101","41","4","3"
"54","41","1","3"
"54","41","3","3"
"101","41","1","1"
"101","41","4","1"
"54","41","1","1"
"54","41","3","1"
"4","42","1","3"
"4","42","2","3"
"4","42","3","3"
"4","42","4","3"
"4","42","5","3"
"4","42","6","3"
"4","42","7","3"
"122","42","1","3"
"122","42","3","3"
"148","42","1","3"
"148","42","3","3"
"29","42","3","3"
"29","42","1","3"
"12","42","1","3"
"12","42","2","3"
"12","42","3","3"
"4","42","1","1"
"4","42","2","1"
"4","42","3","1"
"4","42","4","1"
"4","42","5","1"
"4","42","6","1"
"4","42","7","1"
"122","42","1","1"
"122","42","3","1"
"148","42","1","1"
"148","42","3","1"
"29","42","3","1"
"29","42","1","1"
"12","42","1","1"
"12","42","2","1"
"12","42","3","1"
"101","43","1","1"
"101","43","4","1"
"101","44","1","3"
"101","44","4","3"
"101","44","1","1"
"101","44","4","1"
"31","45","1","1"
"28","45","3","1"
"28","45","1","1"
"29","45","3","1"
"29","45","1","1"
"50","45","1","1"
"50","45","3","1"
"17","45","3","1"
"17","45","1","1"
"33","45","3","1"
"33","45","1","1"
"101","45","1","1"
"101","45","4","1"
"4","45","1","1"
"4","45","2","1"
"4","45","3","1"
"4","45","4","1"
"4","45","5","1"
"4","45","6","1"
"4","45","7","1"
"50","46","1","1"
"50","46","3","1"
"101","46","1","1"
"101","46","4","1"
"4","47","1","1"
"4","47","2","1"
"4","47","3","1"
"4","47","4","1"
"4","47","5","1"
"4","47","6","1"
"4","47","7","1"
"101","47","1","1"
"101","47","4","1"
"107","47","1","1"
"107","47","3","1"
"4","48","1","1"
"4","48","2","1"
"4","48","3","1"
"4","48","4","1"
"4","48","5","1"
"4","48","6","1"
"4","48","7","1"
"102","48","1","1"
"101","48","1","1"
"101","48","4","1"
"50","40","1","3"
"50","40","3","3"
"106","40","1","3"
"101","40","1","3"
"101","40","4","3"
"107","40","1","3"
"107","40","3","3"
"4","48","1","3"
"4","48","2","3"
"4","48","3","3"
"4","48","4","3"
"4","48","5","3"
"4","48","6","3"
"4","48","7","3"
"102","48","1","3"
"101","48","1","3"
"101","48","4","3"
"101","49","1","1"
"101","49","4","1"
"107","49","1","1"
"107","49","3","1"
"45","50","1","1"
"45","50","3","1"
"17","50","3","1"
"17","50","1","1"
"28","50","3","1"
"28","50","1","1"
"58","50","1","1"
"58","50","3","1"
"46","50","1","1"
"61","50","3","1"
"61","50","1","1"
"54","50","1","1"
"54","50","3","1"
"4","50","1","1"
"4","50","2","1"
"4","50","3","1"
"4","50","4","1"
"4","50","5","1"
"4","50","6","1"
"4","50","7","1"
"33","50","3","1"
"33","50","1","1"
"53","50","1","1"
"53","50","3","1"
"30","50","3","1"
"30","50","1","1"
"22","50","3","1"
"22","50","1","1"
"101","50","1","1"
"101","50","4","1"
"26","50","3","1"
"26","50","1","1"
"29","50","3","1"
"29","50","1","1"
"28","51","3","1"
"28","51","1","1"
"101","51","1","1"
"101","51","4","1"
"101","52","1","1"
"101","52","4","1"
"50","39","1","3"
"50","39","3","3"
"101","39","1","3"
"101","39","4","3"
"30","53","3","1"
"30","53","1","1"
"50","53","1","1"
"50","53","3","1"
"101","53","1","1"
"101","53","4","1"
"26","53","3","1"
"26","53","1","1"
"29","53","3","1"
"29","53","1","1"
"50","54","1","1"
"50","54","3","1"
"61","54","3","1"
"61","54","1","1"
"33","54","3","1"
"33","54","1","1"
"37","54","1","1"
"37","54","3","1"
"101","54","1","1"
"101","54","4","1"
"35","54","1","1"
"35","54","3","1"
"122","54","1","1"
"122","54","3","1"
"41","54","3","1"
"41","54","1","1"
"4","54","1","1"
"4","54","2","1"
"4","54","3","1"
"4","54","4","1"
"4","54","5","1"
"4","54","6","1"
"4","54","7","1"
"12","54","1","1"
"12","54","2","1"
"12","54","3","1"
"83","54","4","1"
"83","54","1","1"
"32","54","1","1"
"32","54","3","1"
"107","54","1","1"
"107","54","3","1"
"26","54","3","1"
"26","54","1","1"
"29","54","3","1"
"29","54","1","1"
"50","54","1","3"
"50","54","3","3"
"61","54","3","3"
"61","54","1","3"
"33","54","3","3"
"33","54","1","3"
"37","54","1","3"
"37","54","3","3"
"101","54","1","3"
"101","54","4","3"
"35","54","1","3"
"35","54","3","3"
"122","54","1","3"
"122","54","3","3"
"41","54","3","3"
"41","54","1","3"
"4","54","1","3"
"4","54","2","3"
"4","54","3","3"
"4","54","4","3"
"4","54","5","3"
"4","54","6","3"
"4","54","7","3"
"12","54","1","3"
"12","54","2","3"
"12","54","3","3"
"83","54","4","3"
"83","54","1","3"
"32","54","1","3"
"32","54","3","3"
"107","54","1","3"
"107","54","3","3"
"26","54","3","3"
"26","54","1","3"
"29","54","3","3"
"29","54","1","3"
"101","55","1","1"
"101","55","4","1"
"101","55","1","3"
"101","55","4","3"
"101","56","1","3"
"101","56","4","3"
"101","56","1","1"
"101","56","4","1"
"101","57","1","3"
"101","57","4","3"
"101","57","1","1"
"101","57","4","1"
"50","58","1","1"
"50","58","3","1"
"106","58","1","1"
"23","58","3","1"
"23","58","1","1"
"102","58","1","1"
"101","58","1","1"
"101","58","4","1"
"83","58","4","1"
"83","58","1","1"
"107","58","1","1"
"107","58","3","1"
"50","58","1","3"
"50","58","3","3"
"106","58","1","3"
"23","58","3","3"
"23","58","1","3"
"102","58","1","3"
"101","58","1","3"
"101","58","4","3"
"83","58","4","3"
"83","58","1","3"
"107","58","1","3"
"107","58","3","3"
"101","59","1","3"
"101","59","4","3"
"101","59","1","1"
"101","59","4","1"
"101","60","1","3"
